-9.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+02,8.000000000000000000e+00
4.800000000000000000e+01,1.080000000000000000e+04,6.200000000000000000e+03,1.000000000000000000e+00
4.800000000000000000e+01,1.079000000000000000e+04,6.200000000000000000e+03,0.000000000000000000e+00
4.800000000000000000e+01,2.111000000000000000e+03,6.200000000000000000e+03,0.000000000000000000e+00
4.800000000000000000e+01,2.100000000000000000e+03,6.200000000000000000e+03,0.000000000000000000e+00
1.760000000000000000e+02,2.718000000000000000e+03,3.200000000000000000e+01,0.000000000000000000e+00
1.760000000000000000e+02,2.707000000000000000e+03,3.200000000000000000e+01,0.000000000000000000e+00
3.200000000000000000e+02,2.718000000000000000e+03,3.200000000000000000e+01,0.000000000000000000e+00
3.200000000000000000e+02,2.707000000000000000e+03,2.400000000000000000e+01,0.000000000000000000e+00
4.560000000000000000e+02,2.718000000000000000e+03,3.200000000000000000e+01,0.000000000000000000e+00
4.560000000000000000e+02,2.707000000000000000e+03,3.200000000000000000e+01,0.000000000000000000e+00
6.000000000000000000e+02,2.718000000000000000e+03,3.200000000000000000e+01,0.000000000000000000e+00
6.000000000000000000e+02,2.707000000000000000e+03,3.200000000000000000e+01,0.000000000000000000e+00
7.120000000000000000e+02,2.718000000000000000e+03,3.200000000000000000e+01,0.000000000000000000e+00
7.120000000000000000e+02,2.707000000000000000e+03,3.200000000000000000e+01,0.000000000000000000e+00
8.480000000000000000e+02,2.718000000000000000e+03,3.200000000000000000e+01,0.000000000000000000e+00
8.480000000000000000e+02,2.707000000000000000e+03,3.200000000000000000e+01,0.000000000000000000e+00
9.840000000000000000e+02,2.718000000000000000e+03,3.200000000000000000e+01,0.000000000000000000e+00
9.840000000000000000e+02,2.707000000000000000e+03,3.200000000000000000e+01,0.000000000000000000e+00
1.112000000000000000e+03,3.921000000000000000e+03,3.200000000000000000e+01,0.000000000000000000e+00
1.112000000000000000e+03,3.911000000000000000e+03,2.400000000000000000e+01,0.000000000000000000e+00
1.120000000000000000e+03,3.932000000000000000e+03,1.600000000000000000e+01,0.000000000000000000e+00
1.136000000000000000e+03,2.718000000000000000e+03,3.200000000000000000e+01,0.000000000000000000e+00
1.136000000000000000e+03,2.707000000000000000e+03,3.200000000000000000e+01,0.000000000000000000e+00
1.248000000000000000e+03,3.921000000000000000e+03,3.200000000000000000e+01,0.000000000000000000e+00
1.248000000000000000e+03,3.911000000000000000e+03,3.200000000000000000e+01,0.000000000000000000e+00
1.256000000000000000e+03,3.932000000000000000e+03,1.600000000000000000e+01,0.000000000000000000e+00
